"month(e.created_at)","Location"
8,POINT(21.997453666667 50.0352745)
8,POINT(22.022232166667 50.038025166667)
8,POINT(22.0011785 50.0345625)
8,POINT(22.022260833333 50.0380345)
8,POINT(22.022187333333 50.038015666667)
8,POINT(22.003017666667 50.0379385)
8,POINT(21.9992805 50.047006333333)
8,POINT(21.999234 50.047299)
8,POINT(22.017908666667 50.034006166667)
8,POINT(22.017905333333 50.034020833333)
8,POINT(22.014596166667 50.0274725)
8,POINT(21.998949166667 50.035550666667)
8,POINT(22.003585166667 50.038088833333)
8,POINT(22.0013885 50.036932)
8,POINT(22.0130205 50.026606333333)
8,POINT(22.017555 50.019340166667)
8,POINT(22.017407 50.019266)
8,POINT(21.9991845 50.033253166667)
8,POINT(21.999352 50.026884)
8,POINT(22.001133 50.03646)
8,POINT(22.017418 50.022686833333)
8,POINT(22.012607 50.019099666667)
8,POINT(22.0215925 50.029408333333)
8,POINT(21.9988495 50.041511666667)
8,POINT(22.0174975 50.022727166667)
8,POINT(22.020755666667 50.017070833333)
8,POINT(22.008880833333 50.029562666667)
8,POINT(22.003681166667 50.036931)
8,POINT(22.002416166667 50.0271025)
8,POINT(22.003837166667 50.0368845)
8,POINT(22.013817166667 50.027449333333)
8,POINT(22.005635666667 50.025239666667)
8,POINT(21.999464166667 50.040437666667)
8,POINT(22.013192 50.019206666667)
8,POINT(22.0131425 50.019128666667)
8,POINT(22.0131265 50.019113166667)
8,POINT(22.013222833333 50.019149333333)
8,POINT(21.999543 50.0410045)
8,POINT(21.999454666667 50.040457166667)
8,POINT(21.994754333333 50.037775166667)
8,POINT(22.016405 50.0306065)
8,POINT(22.001933166667 50.0378005)
8,POINT(22.002595 50.039683333333)
8,POINT(21.995543 50.023334166667)
8,POINT(22.0041805 50.039839833333)
8,POINT(22.017406666667 50.022638)
8,POINT(22.003600833333 50.0313055)
8,POINT(22.004397166667 50.031148666667)
8,POINT(22.004378833333 50.031103166667)
8,POINT(21.991392833333 50.024454666667)
8,POINT(22.013956166667 50.028327166667)
8,POINT(22.001021166667 50.034741833333)
8,POINT(22.017306833333 50.022700833333)
8,POINT(22.0173405 50.022634333333)
8,POINT(21.9979265 50.027578166667)
8,POINT(21.995588 50.027261166667)
8,POINT(21.995783 50.0272625)
8,POINT(22.013099333333 50.019122166667)
8,POINT(22.012890333333 50.019018333333)
8,POINT(22.001881833333 50.037813666667)
8,POINT(22.003189166667 50.038272666667)
8,POINT(21.9920705 50.0208545)
8,POINT(21.993404 50.021085333333)
8,POINT(21.994719833333 50.0377905)
8,POINT(22.017495333333 50.022685666667)
8,POINT(22.0122185 50.035011666667)
8,POINT(22.018176333333 50.028835333333)
8,POINT(21.999432 50.040458666667)
8,POINT(21.996372 50.0382705)
8,POINT(21.9942195 50.038122833333)
8,POINT(21.985391166667 50.037621)
8,POINT(21.994316666667 50.038259333333)
8,POINT(21.994127666667 50.038157833333)
8,POINT(21.994173833333 50.038190166667)
8,POINT(21.990734 50.0447515)
8,POINT(21.990441833333 50.044506666667)
8,POINT(22.0123795 50.0346815)
8,POINT(22.0028535 50.0381885)
8,POINT(21.994001666667 50.021582333333)
8,POINT(21.994001666667 50.021582333333)
8,POINT(21.994001666667 50.021582333333)
8,POINT(21.994001666667 50.021582333333)
8,POINT(21.994001666667 50.021582333333)
8,POINT(21.994001666667 50.021582333333)
8,POINT(21.994001666667 50.021582333333)
8,POINT(21.994001666667 50.021582333333)
8,POINT(21.994001666667 50.021582333333)
8,POINT(21.994001666667 50.021582333333)
8,POINT(22.003721166667 50.031212833333)
8,POINT(21.994335 50.038167666667)
8,POINT(21.999520166667 50.048584333333)
8,POINT(21.994250833333 50.038121166667)
8,POINT(21.999457333333 50.048746)
8,POINT(21.9956885 50.023281666667)
8,POINT(22.0076805 50.037737166667)
8,POINT(22.003087333333 50.037728166667)
8,POINT(22.003046333333 50.037775333333)
8,POINT(22.022312833333 50.038033666667)
8,POINT(21.999287833333 50.047000833333)
8,POINT(21.999346166667 50.047017833333)
8,POINT(22.008888833333 50.036261666667)
8,POINT(21.994351 50.038057333333)
8,POINT(22.001255333333 50.039758666667)
8,POINT(22.0013325 50.039762333333)
8,POINT(22.004156666667 50.036446)
8,POINT(21.994302166667 50.038110833333)
8,POINT(22.00132 50.039771)
8,POINT(21.994051333333 50.038031333333)
8,POINT(22.017014666667 50.019529333333)
8,POINT(22.0133515 50.028086833333)
8,POINT(21.998679333333 50.035408666667)
8,POINT(21.998868333333 50.0355415)
8,POINT(22.022406833333 50.037946333333)
8,POINT(22.011822166667 50.035060666667)
8,POINT(22.0120975 50.0348975)
8,POINT(22.022328333333 50.038079666667)
8,POINT(22.0223995 50.038029833333)
8,POINT(22.001376333333 50.039861333333)
8,POINT(22.003634 50.031387666667)
8,POINT(22.002540166667 50.037626833333)
8,POINT(22.0009485 50.034875666667)
8,POINT(22.0012715 50.0397725)
8,POINT(21.995518166667 50.023325166667)
8,POINT(22.009975333333 50.036771)
8,POINT(22.0012935 50.0398195)
8,POINT(22.016401833333 50.030717666667)
8,POINT(22.015750333333 50.0268015)
8,POINT(22.016480666667 50.030675666667)
8,POINT(22.003814 50.0373835)
8,POINT(22.016457833333 50.030674833333)
8,POINT(22.013375666667 50.028312666667)
8,POINT(22.000855833333 50.035986333333)
8,POINT(22.004318 50.037163166667)
8,POINT(22.0135025 50.028193166667)
8,POINT(22.013525 50.028299333333)
8,POINT(22.0013475 50.039778166667)
8,POINT(22.0132745 50.028230666667)
8,POINT(21.991307833333 50.024512333333)
8,POINT(22.004464333333 50.041133166667)
8,POINT(22.005412 50.038773166667)
8,POINT(21.994250666667 50.038477333333)
8,POINT(22.014983333333 50.028268166667)
8,POINT(22.003765333333 50.036845)
8,POINT(22.0037245 50.036868)
8,POINT(22.003445833333 50.038141166667)
8,POINT(21.9766195 50.046490166667)
8,POINT(22.000224333333 50.039599166667)
8,POINT(22.000217333333 50.039594833333)
8,POINT(22.003297833333 50.040681833333)
8,POINT(22.0056075 50.025317)
8,POINT(22.005485166667 50.025095)
8,POINT(22.0089725 50.029526333333)
8,POINT(22.008861333333 50.029491666667)
8,POINT(22.008871666667 50.029555166667)
8,POINT(22.001542833333 50.033613333333)
8,POINT(21.994147333333 50.038249833333)
8,POINT(21.995462833333 50.023280833333)
8,POINT(21.995362666667 50.023385166667)
8,POINT(21.995465666667 50.023325)
8,POINT(21.9982035 50.040128833333)
8,POINT(22.008903 50.029497833333)
8,POINT(22.013454833333 50.028363666667)
8,POINT(21.995741833333 50.023278166667)
8,POINT(21.995847 50.023465333333)
8,POINT(22.000965833333 50.035956666667)
8,POINT(22.002450833333 50.040214666667)
8,POINT(22.012994166667 50.0266075)
8,POINT(22.011507333333 50.028416833333)
8,POINT(22.011698333333 50.028416333333)
8,POINT(22.013430166667 50.027895833333)
8,POINT(21.999753166667 50.0340335)
8,POINT(22.0165515 50.027334166667)
8,POINT(22.001633 50.033613666667)
8,POINT(22.0016575 50.033502)
8,POINT(21.999124166667 50.041693666667)
8,POINT(22.017540333333 50.019365833333)
8,POINT(21.998523166667 50.040946)
8,POINT(22.0127305 50.027939166667)
8,POINT(22.0026005 50.040070333333)
8,POINT(22.004156333333 50.036199666667)
8,POINT(22.0062715 50.038377166667)
8,POINT(22.013354 50.028334333333)
8,POINT(22.0092835 50.029515833333)
8,POINT(22.0015 50.040297666667)
8,POINT(22.01496 50.0272545)
8,POINT(21.998392833333 50.034204833333)
8,POINT(21.994171333333 50.038197333333)
8,POINT(21.995812166667 50.0234285)
8,POINT(22.022264166667 50.038071666667)
8,POINT(22.022273166667 50.038097)
8,POINT(22.015784833333 50.026998)
8,POINT(21.998729833333 50.041562333333)
8,POINT(22.005707333333 50.037652833333)
8,POINT(22.013487 50.027914333333)
8,POINT(22.0035065 50.037934333333)
8,POINT(22.004180666667 50.03991)
8,POINT(22.0025195 50.0386565)
8,POINT(22.002561 50.038649)
8,POINT(21.991333166667 50.024574)
8,POINT(22.013385833333 50.019073666667)
8,POINT(22.002969166667 50.033164)
8,POINT(21.998778333333 50.041567333333)
8,POINT(21.998838333333 50.0415805)
8,POINT(21.9993285 50.047191333333)
8,POINT(22.003448666667 50.036702)
8,POINT(22.007765833333 50.0376925)
8,POINT(21.998769666667 50.041687833333)
8,POINT(21.997449 50.035039333333)
8,POINT(22.003663 50.038010666667)
8,POINT(21.999260166667 50.035751833333)
8,POINT(21.994708166667 50.039196333333)
8,POINT(21.991509166667 50.024578)
8,POINT(22.008977166667 50.040689166667)
8,POINT(22.006688333333 50.034153833333)
8,POINT(22.0128025 50.027615833333)
8,POINT(21.990536666667 50.0237395)
8,POINT(22.013635833333 50.027827666667)
8,POINT(22.000806333333 50.036010166667)
8,POINT(21.997931166667 50.035325166667)
8,POINT(21.9946875 50.038885)
8,POINT(21.994267833333 50.038204166667)
8,POINT(22.002504666667 50.038636166667)
8,POINT(22.012996 50.026565666667)
8,POINT(22.012778 50.019097166667)
8,POINT(22.013974833333 50.027829833333)
8,POINT(22.0078085 50.037715833333)
8,POINT(22.000970166667 50.035841666667)
8,POINT(22.001220833333 50.0364975)
8,POINT(21.99929 50.047151166667)
8,POINT(22.012797833333 50.0190605)
8,POINT(21.999052166667 50.032496166667)
8,POINT(21.998812833333 50.041555333333)
8,POINT(22.002546666667 50.040372)
8,POINT(22.0037475 50.0313805)
8,POINT(22.009004166667 50.036648833333)
8,POINT(22.003588333333 50.031314833333)
8,POINT(21.997321 50.018066166667)
8,POINT(21.9981585 50.019302666667)
8,POINT(22.003099333333 50.033751666667)
8,POINT(21.999159333333 50.0320905)
8,POINT(22.009095333333 50.029509833333)
8,POINT(22.009000666667 50.0295175)
8,POINT(21.9936755 50.019917166667)
8,POINT(22.004168333333 50.031051166667)
8,POINT(22.014162333333 50.028808333333)
8,POINT(22.017611333333 50.019347666667)
8,POINT(22.001447666667 50.031386333333)
8,POINT(22.016862166667 50.021728)
8,POINT(22.0138405 50.018645833333)
8,POINT(22.003802166667 50.0365605)
8,POINT(21.995656166667 50.023326666667)
8,POINT(21.994139333333 50.038241)
8,POINT(22.002503333333 50.040411166667)
8,POINT(22.013244 50.028530166667)
8,POINT(22.015896333333 50.026695)
8,POINT(21.9952375 50.020355166667)
8,POINT(21.995208666667 50.038916333333)
8,POINT(22.012068833333 50.034922333333)
8,POINT(22.017629333333 50.0193855)
8,POINT(22.001028833333 50.035800166667)
8,POINT(22.004368833333 50.040629833333)
8,POINT(21.999077166667 50.041608)
8,POINT(22.002599166667 50.039251)
8,POINT(21.995754333333 50.02342)
8,POINT(22.022172666667 50.038162833333)
8,POINT(21.988611666667 50.046025)
8,POINT(21.999008833333 50.0416295)
8,POINT(22.013609333333 50.038185666667)
8,POINT(22.013479833333 50.038187833333)
8,POINT(22.009162666667 50.0295285)
8,POINT(22.0035975 50.031302333333)
8,POINT(22.0090225 50.029393833333)
8,POINT(22.004820333333 50.0305175)
8,POINT(22.003946333333 50.036964666667)
8,POINT(22.002585 50.032561333333)
8,POINT(22.0000265 50.031688333333)
8,POINT(21.999335833333 50.047166)
8,POINT(22.001497833333 50.040251333333)
8,POINT(22.003879666667 50.037483833333)
8,POINT(21.998970333333 50.031824666667)
8,POINT(22.004686333333 50.030465)
8,POINT(21.995424833333 50.0232525)
8,POINT(22.003717 50.038204666667)
8,POINT(22.0000615 50.040678833333)
8,POINT(22.002834833333 50.038042666667)
8,POINT(21.998307666667 50.040029666667)
8,POINT(21.999426333333 50.026655333333)
8,POINT(22.0147335 50.027720166667)
8,POINT(22.013238833333 50.028022166667)
8,POINT(22.0139205 50.034076)
8,POINT(22.009065833333 50.029446333333)
8,POINT(22.012334 50.034214)
8,POINT(22.004835833333 50.030679666667)
8,POINT(22.009566666667 50.029335666667)
8,POINT(22.009596166667 50.029330166667)
8,POINT(21.997872833333 50.035442666667)
8,POINT(22.005404166667 50.037548666667)
8,POINT(22.015445166667 50.027969333333)
8,POINT(22.004967333333 50.037387166667)
8,POINT(22.013701333333 50.035128333333)
8,POINT(22.002357333333 50.0332395)
8,POINT(22.016493 50.030701166667)
8,POINT(22.006173 50.024771666667)
8,POINT(22.005276333333 50.032904666667)
8,POINT(22.004771666667 50.030481)
8,POINT(22.003739833333 50.036743166667)
8,POINT(22.004764666667 50.030502)
8,POINT(22.004224833333 50.031267166667)
8,POINT(22.008531666667 50.029636166667)
8,POINT(22.008627 50.0296385)
8,POINT(22.009114166667 50.029529166667)
8,POINT(22.002473666667 50.040354666667)
8,POINT(22.0001875 50.040664833333)
8,POINT(22.003582 50.0370505)
8,POINT(21.991910833333 50.032222666667)
8,POINT(22.0023285 50.033035)
8,POINT(22.003603333333 50.031343833333)
8,POINT(22.003872333333 50.037807666667)
8,POINT(22.004479333333 50.037802833333)
8,POINT(22.0038005 50.037764333333)
8,POINT(22.006174166667 50.038262)
8,POINT(22.013430833333 50.027876166667)
8,POINT(22.0022095 50.039874833333)
8,POINT(22.003450333333 50.035336166667)
8,POINT(22.003774166667 50.036919)
8,POINT(22.0054745 50.037619833333)
8,POINT(22.016412333333 50.0383)
8,POINT(22.005596166667 50.037365166667)
8,POINT(22.004799833333 50.0308435)
8,POINT(22.005176666667 50.030439833333)
8,POINT(22.016795 50.038252333333)
8,POINT(22.003506 50.031382666667)
8,POINT(22.002029333333 50.036886)
8,POINT(22.0024985 50.0326765)
8,POINT(22.0045305 50.031944666667)
8,POINT(22.001808833333 50.031178666667)
8,POINT(22.013836833333 50.038744666667)
8,POINT(21.997803833333 50.0356765)
8,POINT(22.00424 50.037462)
8,POINT(22.002302333333 50.038642833333)
8,POINT(22.00044 50.039659833333)
8,POINT(22.022393166667 50.037901333333)
8,POINT(22.0222275 50.038145166667)
8,POINT(22.004946666667 50.040753833333)
8,POINT(21.998774333333 50.041528333333)
8,POINT(21.998443333333 50.040980333333)
8,POINT(22.009028166667 50.029512)
8,POINT(22.016479166667 50.030654666667)
8,POINT(22.016337666667 50.038068)
8,POINT(22.007977333333 50.039287666667)
8,POINT(22.0172615 50.022717333333)
8,POINT(21.999318833333 50.046974666667)
8,POINT(22.008170333333 50.028464666667)
8,POINT(22.0094955 50.0357275)
8,POINT(22.001067666667 50.034653333333)
8,POINT(22.009275833333 50.0294575)
8,POINT(22.001685666667 50.03174)
8,POINT(22.006747333333 50.034143)
8,POINT(22.017469833333 50.022908833333)
8,POINT(21.9912855 50.0314165)
8,POINT(21.998198333333 50.039943166667)
8,POINT(21.9941285 50.038409166667)
8,POINT(21.994912166667 50.039405666667)
8,POINT(22.002782166667 50.037883)
8,POINT(22.015832333333 50.0270475)
8,POINT(21.995504 50.0386625)
8,POINT(22.002442 50.037780833333)
8,POINT(22.017614333333 50.029006666667)
8,POINT(22.022451166667 50.037971)
8,POINT(22.004707833333 50.030558166667)
8,POINT(21.9962695 50.0390045)
8,POINT(21.991452 50.0242985)
8,POINT(21.995518833333 50.039226166667)
8,POINT(21.995593833333 50.039218833333)
8,POINT(22.001985333333 50.032663)
8,POINT(22.022223 50.038120166667)
8,POINT(22.022220166667 50.038126)
8,POINT(22.0221955 50.038113166667)
8,POINT(21.994938833333 50.038284333333)
8,POINT(22.017242666667 50.023113833333)
8,POINT(22.004791333333 50.030489833333)
8,POINT(22.004448166667 50.0302525)
8,POINT(22.003848333333 50.0400615)
8,POINT(22.008958833333 50.029476166667)
8,POINT(22.004926 50.030582833333)
8,POINT(22.022168333333 50.038140166667)
8,POINT(22.006205166667 50.032075333333)
8,POINT(22.0061595 50.032111333333)
8,POINT(21.995592 50.0392125)
8,POINT(21.998884666667 50.041660333333)
8,POINT(22.002437166667 50.037557666667)
8,POINT(22.0024535 50.039820166667)
8,POINT(22.017537833333 50.019274333333)
8,POINT(22.017516333333 50.019307833333)
8,POINT(22.016904666667 50.023076333333)
8,POINT(22.010838166667 50.022785333333)
8,POINT(21.996545166667 50.0379435)
8,POINT(21.994313333333 50.038236166667)
8,POINT(21.999588833333 50.041318666667)
8,POINT(21.999474166667 50.0414155)
8,POINT(21.999548833333 50.041513833333)
8,POINT(22.0217815 50.029432833333)
8,POINT(22.025858166667 50.018337)
8,POINT(21.999369166667 50.041331833333)
8,POINT(22.016087 50.0270025)
8,POINT(21.994808166667 50.039047666667)
8,POINT(22.007000666667 50.033919666667)
8,POINT(22.0038315 50.034675833333)
8,POINT(22.0160455 50.027003)
8,POINT(22.003378333333 50.037876166667)
8,POINT(22.012280666667 50.019090833333)
8,POINT(21.9992685 50.047241)
8,POINT(22.017392166667 50.023102166667)
8,POINT(21.996281666667 50.038467833333)
8,POINT(21.998764833333 50.0379355)
8,POINT(22.015951 50.027109)
8,POINT(22.005986666667 50.025585166667)
8,POINT(21.998875 50.0306755)
8,POINT(21.999270833333 50.031672)
8,POINT(22.016387666667 50.027443)
8,POINT(22.001378166667 50.034793166667)
8,POINT(22.018001666667 50.029127)
8,POINT(22.000945 50.035482666667)
8,POINT(22.001237666667 50.038175166667)
8,POINT(22.0176335 50.0194985)
8,POINT(21.996157666667 50.0384785)
8,POINT(21.998687833333 50.035815)
8,POINT(22.0170975 50.030262333333)
8,POINT(22.000413666667 50.031294)
8,POINT(22.001644 50.0288485)
8,POINT(22.003041333333 50.040629833333)
8,POINT(21.995507333333 50.023264166667)
8,POINT(22.0132395 50.0277)
8,POINT(22.016429833333 50.0210235)
8,POINT(21.99374 50.0205425)
8,POINT(21.990404666667 50.0237885)
8,POINT(21.991607666667 50.031213166667)
8,POINT(22.013409166667 50.019024666667)
8,POINT(21.998590333333 50.0417095)
8,POINT(21.9982445 50.041412333333)
8,POINT(21.998842666667 50.033641666667)
8,POINT(21.995174333333 50.038888833333)
8,POINT(22.0063945 50.024490333333)
8,POINT(21.999840166667 50.032520333333)
8,POINT(22.005057 50.037473166667)
8,POINT(22.0039895 50.037477666667)
8,POINT(21.998416666667 50.039332833333)
8,POINT(22.013451666667 50.028424166667)
8,POINT(22.0049825 50.030692)
8,POINT(22.012790666667 50.027951666667)
8,POINT(22.017249166667 50.0229545)
8,POINT(22.012841166667 50.0264135)
8,POINT(22.000280333333 50.031260333333)
8,POINT(22.003025 50.040586666667)
8,POINT(22.0176345 50.023031333333)
8,POINT(21.999632166667 50.0320735)
8,POINT(21.999480333333 50.032416666667)
8,POINT(22.017524333333 50.0193005)
8,POINT(22.017523333333 50.0193035)
8,POINT(22.0172785 50.026176166667)
8,POINT(22.022232833333 50.037102833333)
8,POINT(22.022048333333 50.037028166667)
8,POINT(22.016457833333 50.030649333333)
8,POINT(22.003489166667 50.033553666667)
8,POINT(22.003623166667 50.0362385)
8,POINT(22.003017666667 50.0374665)
8,POINT(22.014617166667 50.027801333333)
8,POINT(22.0173285 50.039153333333)
8,POINT(21.999393 50.0346535)
8,POINT(22.0028775 50.033449)
8,POINT(22.0058375 50.037522333333)
8,POINT(22.006776666667 50.037109333333)
8,POINT(22.006476833333 50.037371166667)
8,POINT(22.007069833333 50.038137333333)
8,POINT(22.013051 50.026412833333)
8,POINT(22.017565833333 50.019311)
8,POINT(22.016294333333 50.018341)
8,POINT(22.0131785 50.019246833333)
8,POINT(22.017630833333 50.020496166667)
8,POINT(22.028379 50.021848666667)
8,POINT(22.012637 50.026298166667)
8,POINT(22.004023 50.037207)
8,POINT(21.995198833333 50.023227666667)
8,POINT(21.995467666667 50.023318666667)
8,POINT(21.996479833333 50.037922)
8,POINT(22.017691 50.020293333333)
8,POINT(22.017469 50.02075)
8,POINT(22.003444833333 50.036543333333)
8,POINT(22.006783 50.0337355)
8,POINT(22.002399333333 50.0398625)
8,POINT(21.996331666667 50.0375075)
8,POINT(21.992857833333 50.030387)
8,POINT(21.992516833333 50.030838333333)
8,POINT(21.988971 50.031518)
8,POINT(22.002209 50.038089166667)
8,POINT(22.014822 50.027361)
8,POINT(22.004673666667 50.03753)
8,POINT(22.004541333333 50.037540333333)
8,POINT(22.001459666667 50.037130666667)
8,POINT(21.9962025 50.012166666667)
8,POINT(22.0039955 50.020022166667)
8,POINT(22.012112666667 50.019260666667)
8,POINT(22.001041166667 50.035323333333)
8,POINT(22.002702 50.033352666667)
8,POINT(22.000122166667 50.034621)
8,POINT(22.001134666667 50.0354095)
8,POINT(22.0128765 50.0281435)
